generationNo,genotypeID,timeAlive,alive,groupingScore
50,0,14.475260416666165,0.875,0.4728026936961955
50,1,13.333072916666204,0.875,0.43722229936128854
50,2,13.45755208333289,0.6875,0.5059532074423772
50,3,13.131249999999554,0.8125,0.6636003887808943
50,4,12.383333333332915,0.6875,0.48033532352124414
50,5,13.185156249999535,0.875,0.5169050263815607
50,6,12.046874999999606,0.5625,0.4643675367953346
50,7,14.214583333332836,0.9375,0.6275166620383228
50,8,10.366927083332989,0.5625,0.4201437100805332
50,9,12.15494791666626,0.75,0.5728964176617606
50,10,13.109114583332902,0.6875,0.6217890863648987
50,11,13.59218749999953,0.75,0.555921966120522
50,12,11.076822916666321,0.5625,0.5479727853374063
50,13,13.962760416666194,0.75,0.702634684809775
50,14,13.081249999999562,0.75,0.5051548181060816
50,15,12.822135416666228,0.6875,0.5058317134129409
