generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
50,0,1.0,0.009812997593038325,1.6853671687631182,45.00833333333142,31.683333333319652
50,1,0.0,0.0,1.2778218580788208,45.00833333333142,22.40416666665505
50,2,1.0,0.009812997593038325,1.2300941856925276,45.00833333333142,32.412499999984945
50,3,1.0,0.0,1.6650772512295668,45.00833333333142,50.412499999992875
50,4,1.0,0.0,1.506059052047079,45.00833333333142,35.5416666666537
50,5,1.0,0.0,0.9156700124816858,45.00833333333142,41.158333333320456
50,6,0.0,0.0,0.9780520837387758,45.00833333333142,26.112499999987723
50,7,0.0,0.0,1.600397100802142,45.00833333333142,22.00833333332295
50,8,2.0,0.0,1.39032963209904,45.00833333333142,35.91666666665415
50,9,0.0,0.0,1.1879340187818712,45.00833333333142,31.612499999984948
50,10,0.0,0.0,0.9737499693939364,45.00833333333142,18.04999999999158
50,11,0.0,0.0,1.0353998026843867,45.00833333333142,30.987499999985282
50,12,1.0,0.0,1.7938775573752805,45.00833333333142,29.129166666653774
50,13,0.0,0.0,1.4048218375550907,45.00833333333142,9.362499999992654
50,14,1.0,0.0,1.3402370701474495,45.00833333333142,29.216666666654188
50,15,0.0,0.0,1.3764065127337648,45.00833333333142,28.27916666665333
50,16,0.0,0.0,1.5571363497897224,45.00833333333142,29.61249999998597
50,17,1.0,0.0,1.5309652716757367,45.00833333333142,70.86249999998502
50,18,0.0,0.0,1.6036028124363064,45.00833333333142,23.487499999989105
50,19,0.0,0.0,1.6546145782296777,45.00833333333142,32.13333333331806
50,20,0.0,0.10572116274763933,1.2267726255186595,45.00833333333142,19.612499999990877
50,21,0.0,0.0,1.7478134693456147,45.00833333333142,29.341666666652763
50,22,1.0,0.10572116274763933,1.3612008912033935,45.00833333333142,53.00833333332409
50,23,0.0,0.0,1.7253613549732452,45.00833333333142,29.070833333319555
50,24,0.0,0.0,1.8479332072390293,45.00833333333142,23.09166666665518
50,25,0.0,0.0,1.3894747029138128,45.00833333333142,29.883333333319154
50,26,0.0,0.0,1.012295098445235,45.00833333333142,28.779166666653076
50,27,0.0,0.0,1.1073396769172061,45.00833333333142,29.299999999986056
50,28,1.0,0.13497500462877246,1.5586176082240808,45.00833333333142,42.80833333332197
50,29,1.0,0.0,1.7450301671492747,45.00833333333142,55.9874999999884
50,30,1.0,0.0,1.3019428364691128,45.00833333333142,51.59166666665607
50,31,0.0,0.13497500462877246,1.5243767735787486,45.00833333333142,22.67499999998848
