generationNo,genotypeID,timeAlive,alive,groupingScore
266,0,33.908854166665385,0.4375,0.44878263284576936
266,1,27.180729166665706,0.1875,0.33957831882984635
266,2,34.08541666666534,0.5,0.3965585076837624
266,3,24.263020833332533,0.1875,0.36206258100351785
266,4,27.891666666665685,0.25,0.366795500833179
266,5,25.383854166665778,0.3125,0.2604957415293464
266,6,31.52604166666548,0.4375,0.49397102388446584
266,7,26.29999999999906,0.25,0.35330262914275135
266,8,31.258854166665536,0.25,0.501550638770598
266,9,24.071354166665834,0.3125,0.2395042584706536
266,10,28.86718749999894,0.3125,0.37331049805591554
266,11,25.942708333332483,0.1875,0.4294806517311609
266,12,25.00572916666586,0.0625,0.3607780966487687
266,13,23.872916666665834,0.3125,0.3703943714127013
266,14,24.780208333332485,0.25,0.40955378633586376
266,15,35.37083333333191,0.625,0.3473662284762081
