generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
127,0,0.0,0.0,6.738684873266433,15.333333333333105,0.0
127,1,0.0,0.0008794667654138123,6.958587679307762,16.210416666666386,0.0
127,2,0.25,0.0008794667654138123,6.8892735511262195,15.008333333333123,0.0
127,3,0.0,0.0,6.793884349582304,14.239583333333165,0.0
127,4,0.25,0.0,7.2527186262303704,16.90624999999968,0.0
127,5,0.0,0.0,7.028164560705332,14.220833333333168,0.0
127,6,0.0,0.005693390112942048,6.334607269749967,13.249999999999888,0.0
127,7,0.75,0.005693390112942048,6.516244915278722,13.249999999999888,0.0
127,8,0.0,0.0,6.901040781780133,14.564583333333147,0.0
127,9,0.0,0.0,6.1618760038484774,14.606249999999811,0.0
127,10,0.0,0.0,6.409833286296552,13.43958333333321,0.0
127,11,0.25,0.0,6.460671101026928,13.414583333333212,0.0
127,12,0.25,0.0,6.819651479979912,18.181249999999608,0.0
127,13,0.5,0.0,6.692512299532847,15.437499999999766,0.0
127,14,0.0,0.0,7.077301606296206,14.622916666666477,0.0
127,15,0.0,0.0,7.082162991596644,14.506249999999817,0.0
