generationNo,genotypeID,timeAlive,alive,groupingScore
285,0,27.560937499999074,0.375,0.2502430105536012
285,1,31.021354166665546,0.375,0.37223430846139605
285,2,25.661458333332405,0.25,0.19551934826883913
285,3,30.77864583333219,0.375,0.3240372153304944
285,4,34.859895833332,0.4375,0.4845630438807628
285,5,27.335937499999016,0.375,0.3108567857804111
285,6,26.233854166665743,0.3125,0.24987270875763745
285,7,25.81614583333251,0.1875,0.4842968894649139
285,8,17.37552083333287,0.1875,0.3498889094612109
285,9,28.260416666665662,0.375,0.3413719681540455
285,10,32.347916666665476,0.3125,0.4666149787076467
285,11,27.949479166665697,0.3125,0.3189455656359933
285,12,28.766145833332324,0.3125,0.4554596371042399
285,13,20.995312499999372,0.1875,0.30265228661359006
285,14,26.22291666666582,0.3125,0.4317140344380671
285,15,29.63489583333222,0.375,0.3614145528605814
