generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
285,0,3.75,0.019255693390112943,7.125926515103004
285,1,2.5,0.033512312534715795,7.314044608206379
285,2,3.5,0.01305313830772079,6.932227784697049
285,3,1.5,0.028513238289205704,8.66105914463673
285,4,2.75,0.011849657470838732,7.522734838489073
285,5,1.75,0.018700240696167377,9.72379741660038
285,6,3.25,0.017820773930753563,8.33858335268534
285,7,3.25,0.00717459729679689,8.906800980381206
285,8,1.75,0.004582484725050916,8.541617533431035
285,9,2.0,0.031336789483428995,7.318875997004642
285,10,3.0,0.01981114608405851,9.382558859475033
285,11,4.25,0.03078133678948343,8.030810751474757
285,12,2.5,0.025921125717459727,8.742891055730961
285,13,1.25,0.028744676911683024,8.08214951118834
285,14,1.25,0.012821699685243474,8.428687611728261
285,15,5.5,0.0442510646176634,6.509212694641419
