generationNo,genotypeID,timeAlive,alive,groupingScore
318,0,22.763541666665976,0.375,0.31221732920733164
318,1,25.48749999999915,0.5625,0.32932635086884077
318,2,28.527083333332357,0.5625,0.30516543680076175
318,3,30.57708333333224,0.6875,0.4815520114258509
318,4,25.965104166665835,0.4375,0.3007170911687693
318,5,26.47656249999912,0.4375,0.3021601999523923
318,6,24.932812499999216,0.3125,0.2828195667698168
318,7,31.13489583333221,0.75,0.4093816948345632
318,8,26.367708333332427,0.5625,0.34741728159961915
318,9,19.70572916666613,0.25,0.2591198524160914
318,10,20.455208333332777,0.375,0.31647226850749827
318,11,24.757291666665804,0.5625,0.29132944537014993
318,12,23.74479166666592,0.375,0.33935372530349917
318,13,29.46249999999897,0.625,0.42396155677219705
318,14,25.85989583333247,0.5,0.3820667698167103
318,15,22.710937499999325,0.375,0.34871161628183767
