generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
318,0,2.75,0.008926446084265651,7.542360822463768
318,1,1.75,0.004165674839323971,7.666859342665424
318,2,1.0,0.005593906212806475,8.433334760390926
318,3,2.5,0.013330159485836705,6.437701633438145
318,4,2.5,0.03231373482504166,7.884141860590524
318,5,1.0,0.014698881218757438,7.728330833656934
318,6,2.0,0.0301713877648179,7.201995264828362
318,7,1.5,0.031183051654368008,7.1960637817774264
318,8,2.25,0.024696500833134967,6.910301657224646
318,9,2.0,0.030409426327064983,6.318327863052243
318,10,2.75,0.015710545108307546,7.335125839613047
318,11,1.25,0.02671982861223518,7.707127720339259
318,12,3.0,0.039395382051892414,6.940751672443733
318,13,2.5,0.03189716734110926,7.369351749553819
318,14,2.75,0.019876219947631515,7.358309659382412
318,15,1.5,0.017257795762913593,7.636249414031718
