generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
315,0,1.5,0.031004522732682692,7.0612122167830265
315,1,1.5,0.027612473220661744,5.902983209225102
315,2,1.25,0.02541061651987622,7.492691180404737
315,3,3.0,0.02118543203999048,6.001776162319469
315,4,2.5,0.035646274696500835,6.966056830757177
315,5,1.75,0.029695310640323734,8.081027604930387
315,6,3.75,0.048916924541775764,6.919286185926524
315,7,2.0,0.0447512497024518,7.131836478721453
315,8,2.0,0.027612473220661744,5.162037209506348
315,9,1.0,0.03534872649369198,6.765072178977908
315,10,1.5,0.04641751963818139,6.922558136999082
315,11,3.25,0.019876219947631515,7.4438356254582345
315,12,2.0,0.03927636277076887,6.608182550703903
315,13,2.25,0.047667222089978575,5.449503366722575
315,14,1.5,0.014341823375386812,6.74524085582459
315,15,1.75,0.0320161866222328,6.147358539563237
