generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
293,0,2.25,0.04082577300499907,6.288915679159484
293,1,2.25,0.014719496389557489,7.061940089923445
293,2,2.25,0.014812071838548414,5.764763858302437
293,3,2.75,0.03943714127013516,6.660586744984187
293,4,2.25,0.03230883169783373,8.874767144013887
293,5,1.0,0.01763562303277171,7.63604130179319
293,6,4.25,0.02494908350305499,7.929005393971891
293,7,2.75,0.01629327902240326,7.932132757259362
293,8,2.25,0.03383632660618404,7.2890516212735985
293,9,2.25,0.02323643769672283,7.948480760434825
293,10,3.25,0.05822995741529346,6.271900362580865
293,11,2.0,0.021246065543417885,8.409766572896771
293,12,3.25,0.06656174782447695,6.17795371557773
293,13,2.75,0.049342714312164415,7.5562116601976
293,14,3.5,0.02115349009442696,7.547299276918057
293,15,0.75,0.06910757267172746,7.170744087041484
