generationNo,genotypeID,timeAlive,alive,groupingScore
293,0,25.611979166665773,0.3125,0.3791196074800963
293,1,25.311979166665793,0.3125,0.31754536197000555
293,2,34.003124999998704,0.5625,0.39341094241807073
293,3,29.73229166666562,0.3125,0.42061655249027957
293,4,27.272916666665765,0.3125,0.34656776522866134
293,5,32.615624999998744,0.4375,0.3181818181818182
293,6,27.149999999999043,0.25,0.2785016663580818
293,7,27.894791666665686,0.25,0.257255600814664
293,8,32.82395833333204,0.4375,0.31984817626365486
293,9,30.36145833333221,0.375,0.34789853730790593
293,10,31.306770833332138,0.375,0.34122153304943525
293,11,40.35052083333164,0.6875,0.3891640436956119
293,12,28.22239583333234,0.3125,0.30467737456026656
293,13,29.109895833332242,0.4375,0.34674134419551933
293,14,35.041666666665286,0.5,0.39560960933160527
293,15,26.642187499999064,0.1875,0.3540779485280504
