generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
22,0,1.0,45.00833333333142,0.557234771338641,1.2359352547543803,34.00572916665167
22,1,0.625,40.985416666664975,0.5776245139788928,1.364966996813873,42.07239583332018
22,2,2.125,44.02187499999813,0.42665710053693756,1.4764361302270919,48.29374999998907
22,3,0.375,45.00833333333142,0.4854887983706721,1.0592958142428621,36.783854166652304
22,4,0.75,45.00833333333142,0.332183854841696,1.3475182592184929,34.318749999985585
22,5,0.125,37.99999999999848,0.23035086095167562,1.1970182450074711,44.254166666653994
22,6,0.0,40.80208333333165,0.3968246620996112,1.298951695559188,38.788541666652755
22,7,0.0,44.267708333331456,0.6356461766339567,1.342625198736901,33.296354166651604
22,8,0.25,39.641666666664996,0.3264441770042585,1.1483879908660681,46.59010416665469
22,9,0.0,45.00833333333142,0.42781429364932416,1.246888876516459,32.308333333318025
22,10,0.125,43.56249999999817,0.427744862062581,1.2064077621882814,36.80677083331899
22,11,0.5,45.00833333333142,0.19251064617663394,1.267339859530433,43.061979166652
22,12,0.125,45.00833333333142,0.6699222366228477,1.264774568321677,33.736979166652
22,13,0.875,41.87812499999826,0.6054202925384188,1.2259365156168072,37.479687499985786
22,14,0.0,45.00833333333142,0.47465747083873355,1.3733013037820132,32.422916666651325
22,15,1.625,44.77708333333143,0.31737178300314756,1.3775193726351986,33.64427083331886
22,16,0.0,45.00833333333142,0.234632475467506,1.2733557146313998,32.27708333331802
22,17,0.0,35.31874999999859,0.33743751157193114,1.0351102000365882,46.30937499998813
22,18,0.5,45.00833333333142,0.3376920940566562,1.4024336799240154,35.61302083331872
22,19,0.5,36.31979166666517,0.3919413071653397,1.0587428090804207,49.59947916665522
22,20,0.0,42.113541666664915,0.3722690242547676,1.1628633900785224,34.694270833319514
22,21,0.0,45.00833333333142,0.36153027217182004,1.3807658984149427,32.34999999998466
22,22,0.375,43.58854166666484,0.506896870949824,1.339271313220799,35.69583333331872
22,23,0.25,40.04479166666499,0.40418441029438995,1.049451431925975,40.16979166665322
22,24,1.0,44.76770833333143,0.2671958896500648,1.360766666241301,37.832291666652864
22,25,0.875,41.9083333333316,0.23176263654878726,1.355299057689863,51.47604166665595
22,26,0.125,44.408333333331456,0.5992177374560267,1.3505003305712127,34.58072916665186
22,27,1.0,45.00833333333142,0.3040872060729495,1.1954851448225536,38.01458333331984
22,28,0.375,45.00833333333142,0.5290686909831513,1.5770684074808083,35.21510416665233
22,29,0.875,39.38333333333166,0.351346972782818,1.2142423504454487,47.10989583332143
22,30,0.375,45.00833333333142,0.39189501944084426,1.1033095212931245,33.175520833318146
22,31,0.75,43.75937499999816,0.4723662284762081,1.576325266934287,37.679687499985846
