generationNo,genotypeID,timeAlive,alive,groupingScore
212,0,38.30572916666509,0.5625,0.4388956007332111
212,1,26.024479166665827,0.125,0.3975170804865855
212,2,38.6817708333317,0.5,0.43542742876187296
212,3,28.186979166665594,0.25,0.31727003832694556
212,4,29.08229166666553,0.375,0.41952382936177307
212,5,30.303645833332116,0.375,0.31182302949508417
212,6,37.47604166666516,0.375,0.463828945175804
212,7,28.820312499998895,0.3125,0.29516955507415427
212,8,33.12239583333209,0.25,0.4785869021829695
212,9,35.236979166665236,0.5,0.46566197300449924
212,10,31.71041666666547,0.3125,0.4340109981669722
212,11,32.81510416666541,0.3125,0.41908640226628896
212,12,31.139062499998758,0.375,0.36093984335944007
212,13,31.313020833332118,0.4375,0.331288535244126
212,14,39.97031249999837,0.5625,0.5645517413764373
212,15,32.39739583333203,0.4375,0.3126770538243626
