generationNo,genotypeID,timeAlive,alive,groupingScore
247,0,35.758854166665245,0.5625,0.39957878170709127
247,1,35.41614583333196,0.5,0.41960979448250324
247,2,31.920312499998822,0.375,0.33173254952786524
247,3,29.71718749999892,0.3125,0.33061007220885025
247,4,26.95104166666578,0.3125,0.3095260137011665
247,5,34.32343749999867,0.5,0.3938275319385299
247,6,33.43541666666533,0.5,0.3692487502314386
247,7,29.63229166666559,0.375,0.3836673764117756
247,8,37.944270833331785,0.75,0.34613960377707836
247,9,30.337499999998805,0.5,0.31992917978152197
247,10,25.073958333332495,0.3125,0.31283558600259215
247,11,27.496354166665657,0.4375,0.3650597111645991
247,12,29.869791666665584,0.4375,0.3270343454915756
247,13,28.955729166665666,0.25,0.3340469357526384
247,14,25.546874999999186,0.1875,0.30578827994815777
247,15,29.23541666666558,0.375,0.25928068876134047
