generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
247,0,2.25,0.013701166450657287,9.616719006278121
247,1,2.75,0.035224958341047954,7.082870160261749
247,2,2.75,0.019903721533049437,8.172327509332344
247,3,3.0,0.02874467691168302,8.097366587493216
247,4,3.25,0.047167191260877615,7.3567937684777025
247,5,2.75,0.016617293093871506,8.609489820558228
247,6,1.25,0.02860581373819663,11.410233524210518
247,7,3.0,0.03471579337159785,8.691749166780722
247,8,1.5,0.04230698018885392,9.861262241834691
247,9,2.0,0.04179781521940381,10.340779569177268
247,10,2.75,0.011340492501388633,9.41640765841797
247,11,1.0,0.01009072394001111,10.169613656042142
247,12,2.75,0.013330864654693575,8.984048484359885
247,13,1.5,0.013192001481207184,8.030081994030084
247,14,3.5,0.013006850583225328,8.469581313486442
247,15,1.25,0.01823736345121274,8.929485879583263
