step,species,genotypeID,agentIndex,x,y,vx,vy,alive,msg0,msg1,receivedMessage0,receivedMessage1,move0,move1,nearestEnemyDist,nearestAllyDist,visibleEnemyCount,visibleAllyCount
0,predator,0,0,12.81633472442627,-15.264266014099121,-9.191589924739674e-06,1.165279172710143e-05,True,-0.28688907623291016,5.06157922744751,0.0,0.0,-3.118093252182007,0.5832237601280212,4.0,4.0,0,0
0,predator,1,1,-4.779573917388916,8.778031349182129,-9.191589924739674e-06,1.165279172710143e-05,True,0.23377633094787598,4.312443733215332,0.0,0.0,2.311286449432373,1.077304482460022,4.0,4.0,0,0
0,predator,2,2,4.13410758972168,-10.373714447021484,-9.191589924739674e-06,1.165279172710143e-05,True,0.28176796436309814,5.511950492858887,0.0,0.0,2.3840584754943848,0.6143238544464111,4.0,4.0,0,0
0,predator,3,3,12.193671226501465,6.888039588928223,-9.191589924739674e-06,1.165279172710143e-05,True,0.7961107492446899,4.9155659675598145,0.0,0.0,-0.531823456287384,-0.1044001579284668,4.0,4.0,0,0
0,prey,0,0,-15.998930931091309,-4.621546268463135,-6.829953781561926e-05,-2.3894801415735856e-05,True,-6.693884372711182,5.201920032501221,0.0,0.0,6.523908615112305,-4.266481399536133,4.0,4.0,0,0
0,prey,1,1,-9.09114933013916,-18.535175323486328,-6.829953781561926e-05,-2.3894801415735856e-05,True,0.35606610774993896,-0.5738667249679565,0.0,0.0,3.271865129470825,0.12355083227157593,4.0,4.0,0,0
0,prey,2,2,7.428811073303223,-17.609426498413086,-6.829953781561926e-05,-2.3894801415735856e-05,True,6.325408458709717,1.8179911375045776,0.0,0.0,7.6515326499938965,-0.11924068629741669,4.0,4.0,0,0
0,prey,3,3,19.823856353759766,-5.5036115646362305,-6.829953781561926e-05,-2.3894801415735856e-05,True,-2.611967086791992,0.0024211257696151733,0.0,0.0,6.597588539123535,4.501628875732422,4.0,4.0,0,0
0,prey,4,4,-15.419478416442871,3.0853559970855713,-6.829953781561926e-05,-2.3894801415735856e-05,True,3.763021230697632,4.036925792694092,0.0,0.0,6.9051594734191895,-5.074933052062988,4.0,3.995311975479126,0,1
0,prey,5,5,16.375598907470703,13.115845680236816,-6.829953781561926e-05,-2.3894801415735856e-05,True,0.7671455144882202,1.6639211177825928,0.0,0.0,8.146125793457031,0.6157971024513245,4.0,4.0,0,0
0,prey,6,6,7.1977009773254395,17.08076286315918,-6.829953781561926e-05,-2.3894801415735856e-05,True,-1.1186110973358154,-4.4227728843688965,0.0,0.0,5.826742649078369,2.129546880722046,4.0,4.0,0,0
0,prey,7,7,-3.3388588428497314,19.911148071289062,-6.829953781561926e-05,-2.3894801415735856e-05,True,-2.463660717010498,2.7441723346710205,0.0,0.0,6.357395648956299,-2.1500844955444336,4.0,4.0,0,0
0,prey,8,8,-12.316635131835938,5.6022748947143555,-6.829953781561926e-05,-2.3894801415735856e-05,True,-7.6627197265625,4.18355131149292,0.0,0.0,8.640350341796875,2.188253402709961,4.0,3.995311975479126,0,1
0,prey,9,9,10.615669250488281,-1.3093023300170898,-6.829953781561926e-05,-2.3894801415735856e-05,True,1.7356566190719604,5.112205505371094,0.0,0.0,12.568791389465332,-4.516689777374268,4.0,2.0018160343170166,0,1
0,prey,10,10,1.7116844654083252,0.07230018079280853,-6.829953781561926e-05,-2.3894801415735856e-05,True,-3.9212265014648438,2.9796550273895264,0.0,0.0,3.7131152153015137,-1.5403703451156616,4.0,4.0,0,0
0,prey,11,11,-14.704230308532715,14.670239448547363,-6.829953781561926e-05,-2.3894801415735856e-05,True,-0.7847836017608643,-1.99241042137146,0.0,0.0,8.776704788208008,0.7157749533653259,4.0,4.0,0,0
0,prey,12,12,-15.054553985595703,-12.906523704528809,-6.829953781561926e-05,-2.3894801415735856e-05,True,3.8905692100524902,2.044595718383789,0.0,0.0,8.694168090820312,-2.066249132156372,4.0,4.0,0,0
0,prey,13,13,-19.78411102294922,-3.1926519870758057,-6.829953781561926e-05,-2.3894801415735856e-05,True,1.2064955234527588,1.0861046314239502,0.0,0.0,5.203671455383301,-4.094392776489258,4.0,4.0,0,0
0,prey,14,14,11.64538860321045,0.40736454725265503,-6.829953781561926e-05,-2.3894801415735856e-05,True,-5.909087181091309,0.9891101121902466,0.0,0.0,4.62862491607666,1.5382682085037231,4.0,2.0018160343170166,0,1
0,prey,15,15,17.276708602905273,-10.902372360229492,-6.829953781561926e-05,-2.3894801415735856e-05,True,3.772825241088867,0.5937321782112122,0.0,0.0,3.9337894916534424,-4.659321308135986,4.0,4.0,0,0
