generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
306,0,3.25,0.05218995477267317,5.989926905574983
306,1,1.5,0.028505117829088312,6.961506139966767
306,2,1.5,0.028505117829088312,6.795077356308791
306,3,2.0,0.026362770768864556,7.185648714295741
306,4,2.25,0.010176148536062843,7.188834594069166
306,5,2.5,0.006129492977862414,7.53106462369502
306,6,2.75,0.034932159009759586,5.6109573952295015
306,7,1.25,0.03588431325874792,7.135772985048633
306,8,3.25,0.04118067126874554,6.8612070833429275
306,9,2.25,0.046596048559866696,7.822811117371372
306,10,1.25,0.0264817900499881,8.517782381365297
306,11,2.75,0.03618186146155677,8.030015480696402
306,12,1.75,0.035170197572006665,6.875768609059421
306,13,2.25,0.01850749821471078,7.461727882215123
306,14,2.0,0.03207569626279457,6.776502997428002
306,15,3.5,0.034694120447512494,7.02655569464855
