generationNo,genotypeID,timeAlive,alive,groupingScore
311,0,21.201562499999397,0.375,0.3867382766008093
311,1,20.687499999999424,0.3125,0.3367799333492026
311,2,26.48437499999914,0.5,0.5704891692454178
311,3,26.31145833333248,0.4375,0.5621875743870508
311,4,22.761458333332673,0.3125,0.4067483932397049
311,5,27.258333333332388,0.5625,0.3268715781956677
311,6,25.876562499999096,0.5,0.41796596048559875
311,7,21.468749999999382,0.25,0.4636991192573197
311,8,21.603124999999398,0.1875,0.4752439895263033
311,9,25.983854166665793,0.5,0.3693019519162104
311,10,25.314062499999203,0.375,0.49697988574149016
311,11,23.63749999999926,0.375,0.36012258985955714
311,12,24.7312499999992,0.4375,0.33152820756962625
311,13,24.87135416666582,0.4375,0.47124196619852415
311,14,20.638020833332735,0.375,0.40491847179243046
311,15,23.39374999999928,0.3125,0.22790704594144254
