generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
311,0,3.0,0.03005236848369436,6.366382975944434
311,1,0.5,0.04296596048559867,6.8792079312585415
311,2,3.25,0.026362770768864556,6.951179692363405
311,3,1.75,0.01309212092358962,6.500401598451692
311,4,1.25,0.030587955248750298,7.924552873346288
311,5,3.75,0.015353487264936919,9.57699411144798
311,6,2.25,0.015591525827184004,7.985305136839809
311,7,2.0,0.019340633182575576,7.835749827683596
311,8,2.75,0.06272316115210663,8.703356969339865
311,9,1.5,0.020292787431563913,9.118014711573617
311,10,5.5,0.06778148059985717,8.537584382177847
311,11,2.0,0.036300880742680314,9.383446628684958
311,12,1.75,0.022137586288978814,7.229430657829863
311,13,2.25,0.04213282551773387,7.496302457735159
311,14,3.75,0.027076886455605804,6.128944670061886
311,15,1.75,0.019935729588193285,8.174968819526995
