generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
204,0,1.75,0.018621896350608236,9.443856916284982
204,1,3.75,0.030286618896850526,9.346411818285532
204,2,2.25,0.020746542242959506,9.386974613091148
204,3,3.25,0.03307782036327279,8.000637348472496
204,4,2.0,0.051699716713881017,7.6102052208863675
204,5,1.25,0.044325945675720714,10.023434242313403
204,6,2.5,0.06265622396267288,9.727266846107028
204,7,1.75,0.03607732044659223,8.731685914376083
204,8,1.5,0.010831528078653558,10.128045815791344
204,9,2.25,0.025370771538076986,8.043533697016654
204,10,2.25,0.020496583902682886,9.69080155449467
204,11,2.5,0.020579903349441757,9.019165987302523
204,12,2.25,0.04378436927178803,9.591797502380851
204,13,2.25,0.027120479920013332,9.955412750424614
204,14,4.25,0.02441259790034994,6.231752894745531
204,15,1.25,0.044200966505582404,8.971853803502452
