generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
121,0,0.0,0.0,6.937183489877908,15.17499999999978,0.0
121,1,0.0,0.0,7.058148253993637,15.247916666666441,0.0
121,2,0.5,0.03541010923902981,6.695684838853342,15.056249999999785,0.0
121,3,0.75,0.03541010923902981,6.652367488890803,13.91874999999985,0.0
121,4,0.25,0.0066654323273467875,6.858434444059565,16.324999999999715,0.0
121,5,0.0,0.0066654323273467875,6.933327596953335,14.447916666666487,0.0
121,6,0.0,0.0,6.968717188572446,15.47916666666643,0.0
121,7,0.75,0.0,6.7558995975330625,14.177083333333169,0.0
121,8,0.0,0.0,6.502932433849554,14.656249999999808,0.0
121,9,0.5,0.0,7.182954513078087,17.06874999999967,0.0
121,10,0.5,0.0021755230512867985,7.562579622734074,15.127083333333115,0.0
121,11,0.0,0.0021755230512867985,6.88635261060883,14.260416666666497,0.0
121,12,0.0,0.0,7.0118461091425175,16.316666666666382,0.0
121,13,0.25,0.0,6.956800382748918,16.043749999999733,0.0
121,14,0.5,0.0,6.76834694654376,15.622916666666422,0.0
121,15,0.0,0.0,6.994608550163633,14.535416666666482,0.0
